"","SampleName","Reef","Site","Habitat","Pale","Group","Well","Temperature","T1_Fm","T2_PAR1","T2_PAR2","T2_PAR3","T2_PAR4","T2_PAR5","T2_PAR6","T2_PAR7","T2_PAR8","T2_PAR9","T2_PAR10","T2_PAR11","T2_PAR12","T2_PAR13","T2_PAR14","T2_PAR15","T2_ETR1","T2_ETR2","T2_ETR3","T2_ETR4","T2_ETR5","T2_ETR6","T2_ETR7","T2_ETR8","T2_ETR9","T2_ETR10","T2_ETR11","T2_ETR12","T2_ETR13","T2_ETR14","T2_ETR15","T2_QY_Lss1","T2_QY_Lss2","T2_QY_Lss3","T2_QY_Lss4","T2_QY_Lss5","T2_QY_Lss6","T2_QY_Lss7","T2_QY_Lss8","T2_QY_Lss9","T2_QY_Lss10","T2_QY_Lss11","T2_QY_Lss12","T2_QY_Lss13","T2_QY_Lss14","T2_QY_Lss15","T2_NPQ_Lss1","T2_NPQ_Lss2","T2_NPQ_Lss3","T2_NPQ_Lss4","T2_NPQ_Lss5","T2_NPQ_Lss6","T2_NPQ_Lss7","T2_NPQ_Lss8","T2_NPQ_Lss9","T2_NPQ_Lss10","T2_NPQ_Lss11","T2_NPQ_Lss12","T2_NPQ_Lss13","T2_NPQ_Lss14","T2_NPQ_Lss15","T3_Fv/Fm_Lss1","T3_Fm","T3_QY_max"
"467","MO S17","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",5,35.75,6198.42,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,10.9176,20.5381,26.5811,29.3584,34.6966,36.7604,36.3339,39.0313,42.6607,39.1714,38.6509,37.3606,27.3066,25.9401,23.1776,0.46,0.29,0.22,0.17,0.16,0.14,0.12,0.11,0.1,0.09,0.08,0.07,0.05,0.04,0.03,0.09,0.25,0.4,0.59,0.73,0.87,1,1.07,1.12,1.2,1.23,1.22,1.22,1.16,1.09,0.44,4339.76,0.44
"468","MO S17","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",6,37,5895.35,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,7.5441,9.5796,9.6601,9.1388,7.7657,9.8987,6.2287,7.3111,6.9785,1.2305,9.2076,3.3764,2.3339,0.0343,-1.362,0.32,0.13,0.08,0.05,0.04,0.04,0.02,0.02,0.02,0,0.02,0.01,0,0,0,0.07,0.14,0.15,0.16,0.16,0.16,0.18,0.19,0.2,0.23,0.25,0.28,0.32,0.36,0.41,0.29,3447.71,0.29
"469","MO S18","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",1,24.5,6250.53,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,15.7169,44.6404,67.6495,83.8905,95.6388,105.1678,109.8282,111.337,113.7434,112.0103,115.1076,113.9431,113.196,113.8205,107.6939,0.66,0.62,0.56,0.5,0.44,0.4,0.35,0.31,0.28,0.24,0.23,0.21,0.19,0.17,0.15,0.02,0.04,0.04,0.08,0.14,0.21,0.3,0.4,0.49,0.61,0.72,0.86,0.99,1.16,1.32,0.65,4755.35,0.65
"470","MO S18","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",2,29.5,7604.86,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,15.4747,43.9955,65.609,81.7957,94.4622,104.3689,110.5481,111.9086,108.1421,110.7588,105.2522,104.6319,98.8371,93.0715,88.947,0.65,0.61,0.55,0.49,0.44,0.39,0.35,0.31,0.26,0.24,0.21,0.19,0.16,0.14,0.13,0.02,0.04,0.09,0.19,0.34,0.48,0.65,0.85,1.06,1.27,1.47,1.66,1.82,1.98,2.1,0.6,5299.57,0.62
"471","MO S18","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",3,31.5,8301.36,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,15.3562,43.7533,68.4211,89.5086,105.9287,119.2984,128.4017,135.3642,139.9871,140.9919,137.6959,139.7558,132.8445,127.816,122.9874,0.65,0.61,0.57,0.53,0.49,0.45,0.41,0.37,0.34,0.31,0.27,0.25,0.22,0.2,0.18,0.03,0.08,0.1,0.17,0.29,0.44,0.62,0.82,1.03,1.26,1.48,1.66,1.85,2,2.13,0.59,5512.63,0.6
"472","MO S18","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",4,34.5,7475.58,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.7532,40.8697,64.2404,82.7786,99.1418,108.6324,115.3598,121.2261,116.5897,115.7174,111.4345,105.7642,100.9737,108.4669,101.2544,0.62,0.57,0.53,0.49,0.46,0.41,0.37,0.34,0.28,0.25,0.22,0.19,0.17,0.17,0.14,0.05,0.11,0.15,0.26,0.4,0.62,0.86,1.12,1.4,1.67,1.92,2.11,2.25,2.33,2.44,0.52,4274.49,0.53
"473","MO S18","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",5,35.75,7743.34,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,12.264,26.9474,35.3746,41.5311,46.6217,51.2089,49.3249,51.0244,47.2487,40.1513,38.1671,27.1748,23.0069,16.7324,11.0209,0.52,0.37,0.29,0.25,0.22,0.19,0.16,0.14,0.12,0.09,0.08,0.05,0.04,0.03,0.02,0.18,0.57,0.89,1.13,1.3,1.39,1.48,1.5,1.48,1.43,1.32,1.23,1.14,1.09,1.03,0.4,4374.92,0.4
"474","MO S18","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",6,37,5761.38,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,12.8711,19.7658,19.3523,17.3807,15.147,13.4802,13.7471,13.7306,12.787,10.2424,7.2805,10.9362,8.289,9.5083,5.6384,0.54,0.27,0.16,0.1,0.07,0.05,0.04,0.04,0.03,0.02,0.01,0.02,0.01,0.01,0.01,-0.03,-0.02,-0.01,0.02,0.05,0.09,0.14,0.18,0.25,0.33,0.4,0.49,0.57,0.66,0.75,0.18,2841.94,0.18
"475","MO S19","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",1,24.5,5986.96,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,15.7261,44.4393,68.4407,87.6686,102.2208,113.0032,120.7974,125.7059,125.8645,129.6491,128.1123,128.5872,123.1438,122.6514,118.6332,0.66,0.62,0.57,0.52,0.47,0.43,0.39,0.35,0.31,0.28,0.25,0.23,0.2,0.19,0.17,0.02,0.05,0.06,0.08,0.13,0.22,0.34,0.5,0.67,0.84,1.01,1.17,1.31,1.44,1.59,0.67,4434.96,0.67
"476","MO S19","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",2,29.5,5077.43,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,15.4774,42.9263,64.4798,80.8342,90.7597,100.4941,102.601,108.3497,113.326,103.5713,108.3996,108.2317,106.0405,101.579,87.5994,0.65,0.6,0.54,0.48,0.42,0.38,0.33,0.3,0.28,0.23,0.21,0.2,0.18,0.16,0.13,0.01,0.04,0.06,0.1,0.21,0.32,0.48,0.64,0.79,0.99,1.11,1.26,1.38,1.51,1.64,0.66,4059.67,0.66
"477","MO S19","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",3,31.5,5714.03,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.7287,41.0416,62.8923,80.663,95.056,104.7347,113.4847,116.3905,120.0069,119.4171,119.6139,111.9879,109.0959,103.0296,86.6525,0.62,0.57,0.52,0.48,0.44,0.4,0.36,0.32,0.29,0.26,0.24,0.2,0.18,0.16,0.12,0.03,0.06,0.08,0.12,0.19,0.3,0.45,0.62,0.78,0.98,1.15,1.32,1.5,1.62,1.76,0.64,4352.52,0.65
"478","MO S19","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",4,34.5,6333.79,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.4026,38.3529,60.5037,80.2344,95.5029,108.6137,116.4635,120.9714,123.0311,123.8775,123.9563,117.7334,123.142,112.8818,109.2557,0.61,0.53,0.5,0.48,0.44,0.41,0.37,0.33,0.3,0.27,0.24,0.21,0.2,0.17,0.16,0.03,0.08,0.1,0.13,0.21,0.32,0.47,0.66,0.86,1.04,1.22,1.39,1.5,1.63,1.73,0.59,4089.46,0.6
"479","MO S19","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",5,35.75,6354.94,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,13.1188,31.2007,45.7399,57.307,62.9705,68.5111,68.304,70.7288,70.1821,66.9478,62.5218,68.6078,61.7929,58.2761,53.7982,0.55,0.43,0.38,0.34,0.29,0.26,0.22,0.2,0.17,0.15,0.12,0.12,0.1,0.09,0.08,0.04,0.15,0.25,0.38,0.6,0.82,1.06,1.26,1.44,1.59,1.69,1.73,1.81,1.84,1.83,0.47,4366.1,0.47
"480","MO S19","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",6,37,5477.41,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,10.3203,15.4414,15.806,13.9082,13.0699,13.0668,11.49,9.957,11.5128,8.1967,8.2668,9.3944,4.8585,6.4556,10.6356,0.44,0.21,0.13,0.08,0.06,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.02,-0.01,0.01,0.02,0.03,0.03,0.04,0.05,0.08,0.1,0.14,0.17,0.22,0.26,0.32,0.36,0.28,3339.21,0.28
"481","MO S21","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",1,24.5,5592.33,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,15.202,42.6924,65.7671,84.7727,98.6959,110.1657,119.7374,124.3415,128.1801,129.3141,127.2699,123.8352,124.775,122.0709,113.9404,0.64,0.59,0.55,0.5,0.46,0.42,0.38,0.34,0.31,0.28,0.25,0.22,0.21,0.19,0.16,0.03,0.07,0.09,0.13,0.22,0.34,0.46,0.62,0.78,0.95,1.11,1.27,1.39,1.51,1.65,0.61,4379.82,0.62
"482","MO S21","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",2,29.5,6309.11,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,15.1673,41.4939,61.9105,76.7845,88.7647,95.4511,100.8171,102.171,104.0989,104.8591,105.1011,99.0582,98.8665,96.8692,104.7956,0.64,0.58,0.52,0.46,0.41,0.36,0.32,0.28,0.25,0.23,0.21,0.18,0.16,0.15,0.15,0.02,0.06,0.09,0.15,0.23,0.35,0.48,0.64,0.79,0.93,1.06,1.23,1.35,1.46,1.54,0.6,4678.36,0.61
"483","MO S21","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",3,31.5,5974.56,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.9398,41.1075,62.3556,79.1868,91.4366,100.6241,107.2821,111.4387,112.5034,113.7249,108.4993,111.6919,111.2135,111.6374,105.2317,0.63,0.57,0.52,0.47,0.42,0.38,0.34,0.31,0.27,0.25,0.21,0.2,0.18,0.17,0.15,0.03,0.08,0.14,0.22,0.36,0.52,0.69,0.87,1.03,1.18,1.35,1.48,1.59,1.69,1.81,0.58,4366.72,0.6
"484","MO S21","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",4,34.5,6513.62,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.4217,39.562,60.7733,77.4015,89.0493,97.7671,105.1773,105.3931,103.1518,102.0535,99.3155,101.2228,96.7456,89.4967,101.2404,0.61,0.55,0.51,0.46,0.41,0.37,0.34,0.29,0.25,0.22,0.2,0.18,0.16,0.14,0.14,0.05,0.12,0.19,0.31,0.48,0.67,0.86,1.09,1.29,1.46,1.6,1.72,1.82,1.91,1.92,0.5,3991.14,0.52
"485","MO S21","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",5,35.75,5401.47,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,13.1191,32.4946,44.9691,55.101,59.0207,64.6589,65.5917,63.3752,69.2664,69.0003,67.5691,79.3439,70.8101,60.0343,67.7641,0.55,0.45,0.37,0.33,0.27,0.24,0.21,0.18,0.17,0.15,0.13,0.14,0.12,0.09,0.1,0.07,0.21,0.4,0.58,0.8,0.98,1.17,1.36,1.49,1.58,1.68,1.74,1.81,1.85,1.82,0.48,3679.18,0.48
"486","MO S21","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",6,37,5404.79,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,11.6303,17.0131,16.5767,15.6957,11.8824,11.0203,7.2761,7.2911,6.7588,2.9304,4.3596,9.6616,9.7075,5.9745,2.3016,0.49,0.24,0.14,0.09,0.05,0.04,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0,-0.01,0.01,0.02,0.03,0.06,0.08,0.12,0.17,0.21,0.27,0.34,0.39,0.47,0.55,0.65,0.23,2983.49,0.23
"487","MO S22","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",1,24.5,5377.8,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.8989,40.7911,61.9274,79.1978,92.7474,102.4722,110.7275,114.8817,119.6087,119.8986,119.8588,122.2236,117.8339,112.1372,112.0676,0.63,0.57,0.52,0.47,0.43,0.39,0.35,0.32,0.29,0.26,0.24,0.22,0.2,0.17,0.16,0.03,0.09,0.11,0.13,0.19,0.27,0.37,0.5,0.62,0.77,0.92,1.06,1.2,1.34,1.47,0.62,4523.56,0.63
"488","MO S22","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",2,29.5,6411.79,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.6791,38.2061,54.7261,66.0215,74.7288,80.3064,85.0085,85.0286,85.5565,87.5806,86.0413,85.2328,84.8325,82.179,84.7551,0.62,0.53,0.46,0.39,0.34,0.3,0.27,0.24,0.21,0.19,0.17,0.15,0.14,0.13,0.12,0.03,0.07,0.1,0.14,0.19,0.27,0.36,0.47,0.59,0.7,0.82,0.93,1.05,1.14,1.24,0.62,5326.01,0.62
"489","MO S22","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",3,31.5,7925.57,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.6338,39.649,60.1454,76.2239,88.1206,96.3368,100.895,105.1192,103.8907,101.9777,104.6075,99.5435,97.6534,91.946,97.3371,0.62,0.55,0.5,0.45,0.41,0.36,0.32,0.29,0.25,0.22,0.21,0.18,0.16,0.14,0.14,0.03,0.09,0.12,0.19,0.3,0.45,0.62,0.78,0.95,1.11,1.23,1.36,1.46,1.56,1.63,0.61,6490.36,0.62
"490","MO S22","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",4,34.5,7346.46,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.3352,37.8451,55.047,66.5735,75.3448,81.3996,84.7713,84.1873,83.4699,83.6809,79.6537,76.318,73.4535,73.8566,67.0563,0.61,0.53,0.46,0.4,0.35,0.31,0.27,0.23,0.2,0.18,0.16,0.14,0.12,0.11,0.1,0.04,0.1,0.18,0.3,0.44,0.59,0.75,0.92,1.08,1.21,1.35,1.46,1.56,1.64,1.71,0.51,4505.57,0.52
"491","MO S22","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",5,35.75,5666.5,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,10.9252,23.9361,31.4777,31.6308,29.0414,24.649,19.2038,16.0888,12.0235,10.5413,7.1711,13.4543,9.9889,8.4451,6.5712,0.46,0.33,0.26,0.19,0.13,0.09,0.06,0.04,0.03,0.02,0.01,0.02,0.02,0.01,0.01,0.26,0.59,0.74,0.81,0.76,0.66,0.57,0.5,0.46,0.44,0.46,0.48,0.51,0.56,0.61,0.28,3021.03,0.28
"492","MO S22","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",6,37,6282.74,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,10.1024,13.7544,11.2844,8.5421,6.8524,3.6595,4.6413,3.1365,2.5872,-0.3286,4.4626,7.8657,10.2961,2.2641,0.7782,0.43,0.19,0.09,0.05,0.03,0.01,0.01,0.01,0.01,0,0.01,0.01,0.02,0,0,0,0.01,0.03,0.05,0.09,0.14,0.19,0.25,0.32,0.4,0.47,0.55,0.64,0.76,0.85,0.13,2794.8,0.13
"493","MO S23","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",1,24.5,6340.12,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,15.2478,42.961,66.3085,84.367,99.0716,109.9508,118.4198,123.449,127.2756,127.2902,132.2484,128.2888,126.87,121.7709,126.2392,0.64,0.6,0.55,0.5,0.46,0.42,0.38,0.34,0.31,0.28,0.26,0.23,0.21,0.19,0.18,0.02,0.06,0.07,0.11,0.18,0.28,0.4,0.56,0.73,0.92,1.07,1.26,1.42,1.6,1.7,0.6,4585.23,0.61
"494","MO S23","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",2,29.5,6140.64,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.9204,42.1307,65.44,85.1077,100.466,113.5097,123.4815,129.4576,134.9894,135.5935,134.3151,136.1174,134.313,124.5311,125.8752,0.63,0.59,0.54,0.51,0.46,0.43,0.39,0.36,0.33,0.3,0.27,0.25,0.22,0.19,0.18,0.02,0.06,0.08,0.12,0.2,0.3,0.44,0.59,0.76,0.93,1.11,1.28,1.44,1.62,1.73,0.6,4579.29,0.61
"495","MO S23","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",3,31.5,6417.95,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.8288,41.451,64.7394,83.5008,98.475,111.5681,119.0735,126.0853,127.3099,132.3344,128.1431,124.8602,123.1947,115.0948,109.8891,0.63,0.58,0.54,0.5,0.45,0.42,0.38,0.35,0.31,0.29,0.25,0.23,0.2,0.18,0.16,0.03,0.08,0.11,0.19,0.31,0.46,0.63,0.81,1.02,1.17,1.35,1.52,1.67,1.83,1.93,0.57,4441.58,0.58
"496","MO S23","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",4,34.5,6927.07,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.5059,39.2444,59.4113,74.6713,86.5484,94.8229,98.9902,103.6948,104.8099,101.0633,100.9934,101.4842,95.0654,94.5255,87.8738,0.61,0.55,0.49,0.44,0.4,0.36,0.32,0.29,0.26,0.22,0.2,0.18,0.16,0.15,0.13,0.05,0.12,0.2,0.32,0.48,0.64,0.84,1.02,1.2,1.37,1.51,1.63,1.74,1.83,1.92,0.52,4208.92,0.53
"497","MO S23","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",5,35.75,7385.45,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,12.8347,30.7013,42.7062,49.3108,55.0782,57.168,58.5841,56.8056,60.6169,52.4448,52.4492,46.3255,38.8998,37.175,27.3649,0.54,0.43,0.36,0.29,0.25,0.22,0.19,0.16,0.15,0.11,0.1,0.08,0.06,0.06,0.04,0.06,0.24,0.45,0.68,0.88,1.06,1.18,1.29,1.33,1.38,1.37,1.35,1.3,1.24,1.17,0.46,4831.31,0.46
"498","MO S23","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",6,37,5308.81,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,12.0615,16.4913,15.0916,12.8699,11.262,9.2767,7.1477,5.1432,4.49,3.4681,8.4654,1.3181,6.9381,5.4979,10.5396,0.51,0.23,0.13,0.08,0.05,0.04,0.02,0.01,0.01,0.01,0.02,0,0.01,0.01,0.02,0,0,0.01,0.03,0.05,0.09,0.15,0.21,0.27,0.35,0.42,0.51,0.6,0.69,0.79,0.2,2749.62,0.2
"499","MO S24","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",1,24.5,6160.12,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.9161,41.3985,63.6099,80.9771,94.5236,104.9835,111.0798,116.8299,118.775,120.257,116.6388,121.5283,115.0088,102.94,107.5797,0.63,0.58,0.53,0.48,0.44,0.4,0.35,0.32,0.29,0.26,0.23,0.22,0.19,0.16,0.15,0.01,0.06,0.07,0.12,0.2,0.32,0.47,0.63,0.8,0.98,1.16,1.32,1.48,1.66,1.76,0.58,4575.96,0.59
"500","MO S24","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",2,29.5,8444.39,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.7214,40.6524,61.4054,77.0626,87.9036,95.6256,99.6006,102.4365,101.9711,102.9394,104.054,102.857,98.2461,98.0936,91.5543,0.62,0.57,0.51,0.46,0.41,0.36,0.32,0.28,0.25,0.22,0.21,0.19,0.16,0.15,0.13,0.02,0.05,0.08,0.15,0.28,0.45,0.64,0.83,1.03,1.2,1.35,1.5,1.63,1.72,1.85,0.57,6094.64,0.58
"501","MO S24","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",3,31.5,7557.56,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.2506,38.9558,59.662,76.8805,90.6159,100.9571,107.5347,112.8542,116.2096,117.7029,118.7794,115.7089,114.1181,112.2284,106.315,0.6,0.54,0.5,0.46,0.42,0.38,0.34,0.31,0.28,0.26,0.23,0.21,0.19,0.17,0.15,0.03,0.07,0.11,0.16,0.26,0.38,0.54,0.7,0.85,1.01,1.16,1.29,1.42,1.54,1.64,0.56,5357.25,0.57
"502","MO S24","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",4,34.5,7811.79,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,13.6804,37.1678,56.486,72.5831,84.875,93.343,97.8265,101.1647,102.5042,102.5657,102.6528,97.053,100.144,93.7715,88.7891,0.58,0.52,0.47,0.43,0.39,0.35,0.31,0.28,0.25,0.22,0.2,0.18,0.17,0.14,0.13,0.04,0.09,0.14,0.23,0.36,0.52,0.69,0.86,1.02,1.18,1.3,1.45,1.53,1.66,1.72,0.52,5046.58,0.53
"503","MO S24","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",5,35.75,8052.69,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,13.3683,32.2431,43.7554,49.5946,52.6189,52.4391,55.1136,53.2269,55.0491,54.1465,55.1832,48.5105,48.6563,44.7141,43.0204,0.57,0.45,0.36,0.29,0.24,0.2,0.18,0.15,0.13,0.12,0.11,0.09,0.08,0.07,0.06,0.03,0.19,0.42,0.67,0.89,1.09,1.21,1.35,1.45,1.51,1.57,1.63,1.67,1.71,1.7,0.43,5283.5,0.43
"504","MO S24","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",6,37,5526.34,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,10.7446,20.5202,24.8643,25.3841,26.6908,25.1693,23.4871,20.7766,23.0677,21.2772,18.3691,18.1,18.6625,12.129,17.5143,0.45,0.29,0.21,0.15,0.12,0.1,0.08,0.06,0.06,0.05,0.04,0.03,0.03,0.02,0.03,0.07,0.19,0.25,0.27,0.28,0.29,0.3,0.44,0.43,0.44,0.47,0.5,0.53,0.59,0.62,0.3,2744.35,0.3
"505","MO S25","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",1,24.5,4767.89,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.4644,40.2582,61.2501,72.7424,93.6544,102.4009,113.9882,101.5366,119.4936,105.2079,117.6024,123.0577,113.8896,124.9792,106.6327,0.61,0.56,0.51,0.43,0.43,0.39,0.36,0.28,0.29,0.23,0.23,0.22,0.19,0.19,0.15,0.04,0.07,0.13,0.23,0.26,0.36,0.48,0.73,0.81,1.05,1.21,1.32,1.52,1.61,1.8,0.61,4408.55,0.61
"506","MO S25","Opal Reef","Mojo","Lower slope",FALSE,"Opal Mojo slope",2,29.5,6484.13,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.3252,38.3675,56.2172,63.5617,78.2658,81.7896,86.8943,72.2698,81.5674,74.5126,85.948,89.9072,91.241,101.5336,87.1241,0.61,0.53,0.47,0.38,0.36,0.31,0.28,0.2,0.2,0.16,0.17,0.16,0.15,0.16,0.12,0.04,0.05,0.09,0.19,0.27,0.39,0.52,0.77,0.88,1.05,1.16,1.23,1.37,1.42,1.57,0.6,5811.47,0.6
